수량,관리번호,설치장소유형,도로명주소,지번주소,위도,경도,sido,자치구,행정동
1,영등포-방범-22,가로변,서울특별시 영등포구 버드나루로12길 8,서울특별시 영등포구 영등포동7가 94-64,37.52538,126.91082,11,영등포구,영등포동
1,당산1-어린이교통-01,가로변,서울특별시 영등포구 당산로30길 11,서울특별시 영등포구 당산동3가 80-6,37.52551,126.89777,11,영등포구,당산1동
1,양평1-주정차-05,가로변,서울특별시 영등포구 양산로 34,서울특별시 영등포구 양평동1가 268,37.52554,126.88622,11,영등포구,양평1동
1,당산1-주정차-09,가로변,서울특별시 영등포구 선유동1로 42,서울특별시 영등포구 당산동3가 555-2,37.52556,126.89224,11,영등포구,당산1동
1,당산1-방범-13,가로변,서울특별시 영등포구 당산로30길 3,서울특별시 영등포구 당산동3가 248-2,37.5256,126.89717,11,영등포구,당산1동
1,당산1-공원-01,가로변,서울특별시 영등포구 당산로27길 12,서울특별시 영등포구 당산동3가 385,37.52562,126.89519,11,영등포구,당산1동
1,영등포-방범-62,가로변,서울특별시 영등포구 국회대로53길 1,서울특별시 영등포구 영등포동8가 1,37.52562,126.90701,11,영등포구,영등포동
1,당산1-공원-03,가로변,서울특별시 영등포구 당산동3가 385,서울특별시 영등포구 당산동3가 385,37.52565,126.89589,11,영등포구,당산1동
1,여의-방범-17,가로변,서울특별시 영등포구 국제금융로7길 37,서울특별시 영등포구 여의도동 30-1,37.5257,126.93381,11,영등포구,여의동
1,영등포-공원-06,가로변,서울특별시 영등포구 영등포동8가 28-0,서울특별시 영등포구 영등포동8가 28-0,37.52573,126.90599,11,영등포구,영등포동
1,양평1-방범-16,가로변,서울특별시 영등포구 양산로 16,서울특별시 영등포구 양평동2가 35-6,37.5258,126.88498,11,영등포구,양평1동
1,영등포-주정차-01,가로변,서울특별시 영등포구 국회대로 631-1,서울특별시 영등포구 영등포동8가 30-20,37.52587,126.90426,11,영등포구,영등포동
1,영등포-방범-49,가로변,서울특별시 영등포구 버드나루로14가길 8,서울특별시 영등포구 영등포동7가 94-41,37.5259,126.90984,11,영등포구,영등포동
1,양평1-어린이교통-01,가로변,서울특별시 영등포구 양산로 57-5,서울특별시 영등포구 양평동3가 13,37.52593,126.88971,11,영등포구,양평1동
1,여의-주정차-02,가로변,서울특별시 영등포구 여의대로6길 17,서울특별시 영등포구 여의도동 21-2,37.52593,126.92971,11,영등포구,여의동
1,여의-방범-06,가로변,서울특별시 영등포구 여의대로6길 17,서울특별시 영등포구 여의도동 21-2,37.52597,126.9297,11,영등포구,여의동
1,양평1-방범-01,가로변,서울특별시 영등포구 양산로 7,서울특별시 영등포구 양평동3가 30-15,37.52598,126.8838,11,영등포구,양평1동
1,여의-주정차-11,가로변,서울특별시 영등포구 여의동로 330,서울특별시 영등포구 여의도동 8,37.52598,126.93377,11,영등포구,여의동
1,양평1-어린이교통-06,가로변,서울특별시 영등포구 선유로 131,서울특별시 영등포구 양평동3가 42,37.52599,126.89081,11,영등포구,양평1동
1,양평1-주정차-06,가로변,서울특별시 영등포구 양산로9길 10,서울특별시 영등포구 양평동3가 41-8,37.52606,126.88863,11,영등포구,양평1동
1,당산1-방범-42,가로변,서울특별시 영등포구 양산로17길 17,서울특별시 영등포구 당산동3가 555-1,37.52611,126.8937,11,영등포구,당산1동
1,당산2-방범-26,가로변,서울특별시 영등포구 국회대로55길 9,서울특별시 영등포구 당산동 121-32,37.52614,126.90813,11,영등포구,당산2동
1,영등포-방범-46,가로변,서울특별시 영등포구 영중로33길 5,서울특별시 영등포구 영등포동8가 30-1,37.52616,126.90485,11,영등포구,영등포동
1,영등포-방범-14,가로변,서울특별시 영등포구 영중로34길 3,서울특별시 영등포구 영등포동8가 29-4,37.5262,126.90592,11,영등포구,영등포동
1,양평1-방범-18,가로변,서울특별시 영등포구 선유서로32길 10,서울특별시 영등포구 양평동3가 18-1,37.52629,126.88749,11,영등포구,양평1동
1,영등포-어린이교통-01,가로변,서울특별시 영등포구 영중로34길 8-1,서울특별시 영등포구 영등포동8가 10,37.5263,126.90643,11,영등포구,영등포동
1,당산2-주정차-02,가로변,서울특별시 영등포구 버드나루로15길 2,서울특별시 영등포구 당산동 121-132,37.52641,126.90875,11,영등포구,당산2동
1,양평1-방범-04,가로변,서울특별시 영등포구 선유서로 121,서울특별시 영등포구 양평동3가 32-13,37.52644,126.88643,11,영등포구,양평1동
1,여의-어린이교통-02,가로변,서울특별시 영등포구 은행로 14,서울특별시 영등포구 여의도동 16-3,37.52644,126.92127,11,영등포구,여의동
1,양평1-방범-29,가로변,서울특별시 영등포구 양산로3길 9,서울특별시 영등포구 양평동3가 30-19,37.52649,126.88515,11,영등포구,양평1동
1,당산1-주정차-03,가로변,서울특별시 영등포구 당산로 134,서울특별시 영등포구 당산동3가 216,37.52651,126.89698,11,영등포구,당산1동
1,여의-다중인파-02,가로변,서울특별시 영등포구 여의동로 334-2,서울특별시 영등포구 여의도동 8,37.52658,126.93315,11,영등포구,여의동
1,여의-방범-23,가로변,서울특별시 영등포구 의사당대로 38,서울특별시 영등포구 여의도동 17,37.52661,126.91858,11,영등포구,여의동
1,영등포-방범-48,가로변,서울특별시 영등포구 버드나루로16길 5,서울특별시 영등포구 당산동 121-140,37.52663,126.90943,11,영등포구,당산2동
1,양평1-어린이안전-01,가로변,서울특별시 영등포구 선유로33길 4-2,서울특별시 영등포구 양평동3가 49-15,37.52664,126.89044,11,영등포구,양평1동
1,영등포-주정차-11,가로변,서울특별시 영등포구 영신로 216-1,서울특별시 영등포구 영등포동8가 33-8,37.52694,126.90331,11,영등포구,영등포동
1,당산1-방범-08,가로변,서울특별시 영등포구 국회대로34길 5-3,서울특별시 영등포구 당산동3가 151-1,37.52696,126.8978,11,영등포구,당산1동
1,양평1-방범-22,가로변,서울특별시 영등포구 선유서로35길 9,서울특별시 영등포구 양평동3가 33-19,37.52698,126.88549,11,영등포구,양평1동
1,여의-방범-39,가로변,서울특별시 영등포구 여의대로6길17,서울특별시 영등포구 여의도동 21-2,37.527,126.92872,11,영등포구,여의동
1,당산1-방범-14,가로변,서울특별시 영등포구 국회대로 580-3,서울특별시 영등포구 당산동3가 115,37.52708,126.8985,11,영등포구,당산1동
1,양평1-어린이교통-04,가로변,서울특별시 영등포구 선유서로34길 10,서울특별시 영등포구 양평동3가 36,37.52711,126.88754,11,영등포구,양평1동
1,당산1-주정차-08,가로변,서울특별시 영등포구 국회대로 584,서울특별시 영등포구 당산동3가 93-1,37.52717,126.89873,11,영등포구,당산1동
1,당산2-어린이안전-03,가로변,서울특별시 영등포구 버드나루로17길 16,서울특별시 영등포구 당산동 173-39,37.52722,126.90649,11,영등포구,영등포동
1,당산1-방범-38,가로변,서울특별시 영등포구 당산로33길 9,서울특별시 영등포구 당산동3가 388-1,37.52731,126.89555,11,영등포구,당산1동
1,양평1-방범-02,가로변,서울특별시 영등포구 선유로33길 18,서울특별시 영등포구 양평동3가 54,37.52732,126.88889,11,영등포구,양평1동
1,당산2-어린이교통-04,가로변,서울특별시 영등포구 버드나루로17길 8,서울특별시 영등포구 당산동 121-227,37.52735,126.90763,11,영등포구,당산2동
1,당산2-공원-08,가로변,서울특별시 영등포구 당산동4가 1-4,서울특별시 영등포구 당산동4가 1-4,37.52737,126.90245,11,영등포구,당산2동
1,영등포-주정차-16,가로변,서울특별시 영등포구 영신로 228-6,서울특별시 영등포구 영등포동8가 42-1,37.5274,126.90466,11,영등포구,영등포동
1,양평1-방범-05,가로변,서울특별시 영등포구 선유로 149,서울특별시 영등포구 양평동3가 50,37.52744,126.89064,11,영등포구,양평1동
1,양평1-공원-08,가로변,서울특별시 영등포구 양평동3가 57-3,서울특별시 영등포구 양평동3가 57-3,37.52758,126.88918,11,영등포구,양평1동
1,당산2-방범-29,가로변,서울특별시 영등포구 국회대로37길 5,서울특별시 영등포구 당산동4가 32-107,37.52763,126.89962,11,영등포구,당산2동
1,여의-방범-36,가로변,서울특별시 영등포구 의사당대로16,서울특별시 영등포구 여의도동 17-5,37.52763,126.91776,11,영등포구,여의동
1,여의-주정차-12,가로변,서울특별시 영등포구 여의동로 지하343,서울특별시 영등포구 여의도동 84-4,37.52763,126.93157,11,영등포구,여의동
1,당산2-공원-04,가로변,서울특별시 영등포구 버드나루로 104,서울특별시 영등포구 당산동 121-144,37.52778,126.90851,11,영등포구,당산2동
1,당산1-방범-05,가로변,서울특별시 영등포구 국회대로 552,서울특별시 영등포구 당산동3가 394,37.52783,126.89457,11,영등포구,당산1동
1,당산2-어린이교통-01,가로변,서울특별시 영등포구 버드나루로18길 5,서울특별시 영등포구 당산동 121-99,37.52784,126.90896,11,영등포구,당산2동
1,당산2-방범-03,가로변,서울특별시 영등포구 버드나루로14가길 24,서울특별시 영등포구 당산동 121-150,37.52786,126.90962,11,영등포구,당산2동
1,당산2-방범-27,가로변,서울특별시 영등포구 국회대로53길 30,서울특별시 영등포구 당산동 171-19,37.52797,126.90642,11,영등포구,당산2동
1,당산2-방범-43,가로변,서울특별시 영등포구 국회대로 53길 28-4,서울특별시 영등포구 당산동 173-20,37.52799,126.90698,11,영등포구,당산2동
1,여의-방범-26,가로변,서울특별시 영등포구 의사당대로 13,서울특별시 영등포구 여의도동 15-22,37.52814,126.91832,11,영등포구,여의동
1,당산2-주정차-07,가로변,서울특별시 영등포구 당산로36길 7-1,서울특별시 영등포구 당산동4가 32-143,37.52815,126.89855,11,영등포구,당산2동
1,당산2-방범-46,가로변,서울특별시 영등포구 당산로36길15-5,서울특별시 영등포구 당산동4가 32-99,37.52821,126.89981,11,영등포구,당산2동
1,양평1-주정차-07,가로변,서울특별시 영등포구 선유동1로 71,서울특별시 영등포구 양평동3가 66,37.52825,126.89327,11,영등포구,양평1동
1,양평1-방범-31,가로변,서울특별시 영등포구 선유로 157,서울특별시 영등포구 양평동3가 59,37.52832,126.89111,11,영등포구,양평1동
1,당산1-어린이안전-01,가로변,서울특별시 영등포구 선유동1로 80,서울특별시 영등포구 당산동3가 560,37.52834,126.89355,11,영등포구,당산1동
1,당산2-방범-02,가로변,서울특별시 영등포구 버드나루로19길 8,서울특별시 영등포구 당산동 121-75,37.52847,126.90722,11,영등포구,당산2동
1,당산2-방범-01,가로변,서울특별시 영등포구 당산로 164-8,서울특별시 영등포구 당산동4가 32-75,37.52852,126.89907,11,영등포구,당산2동
1,양평1-공원-07,가로변,서울특별시 영등포구 양평동3가 57-3,서울특별시 영등포구 양평동3가 57-3,37.52856,126.88931,11,영등포구,양평1동
1,당산2-방범-14,가로변,서울특별시 영등포구 당산로38길 12-1,서울특별시 영등포구 당산동4가 32-14,37.52865,126.89967,11,영등포구,당산2동
1,양평1-공원-06,가로변,서울특별시 영등포구 양평동3가 57-3,서울특별시 영등포구 양평동3가 57-3,37.52868,126.88987,11,영등포구,양평1동
1,당산2-공원-05,가로변,서울특별시 영등포구 영신로 237,서울특별시 영등포구 당산동4가 99,37.52879,126.90381,11,영등포구,당산2동
1,당산2-어린이교통-02,가로변,서울특별시 영등포구 당산로35길 3,서울특별시 영등포구 당산동4가 37,37.5288,126.89727,11,영등포구,당산2동
1,영등포-방범-18,가로변,서울특별시 영등포구 영신로 238,서울특별시 영등포구 영등포동8가 72,37.52884,126.9041,11,영등포구,영등포동
1,영등포-방범-15,가로변,서울특별시 영등포구 버드나루로23길 21,서울특별시 영등포구 당산동 121-69,37.52884,126.90674,11,영등포구,당산2동
1,양평1-방범-13,가로변,서울특별시 영등포구 선유로 170,서울특별시 영등포구 양평동3가 67-16,37.52894,126.8923,11,영등포구,양평1동
1,당산2-방범-40,가로변,서울특별시 영등포구 당산로 164,서울특별시 영등포구 당산동4가 32-70,37.52897,126.89823,11,영등포구,당산2동
1,당산2-방범-20,가로변,서울특별시 영등포구 버드나루로 130,서울특별시 영등포구 당산동 376,37.52899,126.90915,11,영등포구,당산2동
1,당산2-방범-05,가로변,서울특별시 영등포구 국회대로29길 10,서울특별시 영등포구 당산동4가 37-4,37.52902,126.89683,11,영등포구,당산2동
1,여의-방범-27,가로변,서울특별시 영등포구 여의동 84,서울특별시 영등포구 여의도동 84,37.52909,126.92986,11,영등포구,여의동
1,양평1-공원-03,가로변,서울특별시 영등포구 선유로33길 18,서울특별시 영등포구 양평동3가 54,37.52911,126.89043,11,영등포구,양평1동
1,당산2-방범-04,가로변,서울특별시 영등포구 국회대로37길 25,서울특별시 영등포구 당산동4가 32-2,37.52911,126.90079,11,영등포구,당산2동
1,양평1-방범-40,가로변,서울특별시 영등포구 양평동3가 69-2,서울특별시 영등포구 양평동3가 69-2,37.52912,126.89391,11,영등포구,양평1동
1,여의-주정차-04,가로변,서울특별시 영등포구 국회대로76길 33,서울특별시 영등포구 여의도동 12-5,37.52918,126.92361,11,영등포구,여의동
1,당산2-방범-41,가로변,서울특별시 영등포구 영중로 154,서울특별시 영등포구 영등포동8가 91,37.52919,126.90587,11,영등포구,영등포동
1,당산2-방범-24,가로변,서울특별시 영등포구 당산로 167,서울특별시 영등포구 당산동4가 74-3,37.52938,126.89817,11,영등포구,당산2동
1,당산2-방범-42,가로변,서울특별시 영등포구 당산로40길 12,서울특별시 영등포구 당산동4가 32-198,37.5295,126.89994,11,영등포구,당산2동
1,여의-방범-37,가로변,서울특별시 영등포구 국회대로66길3,서울특별시 영등포구 여의도동 15,37.52958,126.91817,11,영등포구,여의동
1,당산2-방범-13,가로변,서울특별시 영등포구 당산로40길 4-8,서울특별시 영등포구 당산동4가 32-51,37.5296,126.89911,11,영등포구,당산2동
1,당산2-방범-48,가로변,서울특별시 영등포구 버드나루로129,서울특별시 영등포구 당산동 121-61,37.52983,126.90737,11,영등포구,당산2동
1,영등포-방범-71,가로변,서울특별시 영등포구 영중로 154,서울특별시 영등포구 영등포동8가 91,37.53004,126.90681,11,영등포구,당산2동
1,양평1-방범-24,가로변,서울특별시 영등포구 양평동 482-0,서울특별시 영등포구 양평동 482-0,37.53005,126.88896,11,영등포구,양평1동
1,당산2-공원-06,가로변,서울특별시 영등포구 영신로 247,서울특별시 영등포구 당산동5가 43,37.53005,126.90189,11,영등포구,당산2동
1,양평2-공원-07,가로변,서울특별시 영등포구 양평동3가 75-4,서울특별시 영등포구 양평동3가 75-4,37.53015,126.89247,11,영등포구,양평2동
1,양평2-방범-27,가로변,서울특별시 영등포구 선유로40길 2,서울특별시 영등포구 양평동3가 77-4,37.53033,126.89421,11,영등포구,양평2동
1,양평2-방범-06,가로변,서울특별시 영등포구 선유로43가길 24,서울특별시 영등포구 양평동3가 90-1,37.53044,126.89166,11,영등포구,양평2동
1,영등포-방범-84,가로변,서울특별시 영등포구 영중로157-7,서울특별시 영등포구 영등포동8가 83-12,37.53049,126.90506,11,영등포구,영등포동
1,영등포-어린이교통-03,가로변,서울특별시 영등포구 영중로 157-11,서울특별시 영등포구 영등포동8가 85-12,37.53071,126.90481,11,영등포구,영등포동
1,당산2-방범-07,가로변,서울특별시 영등포구 영신로 259,서울특별시 영등포구 당산동5가 11-47,37.53072,126.90346,11,영등포구,당산2동
1,당산2-주정차-08,가로변,서울특별시 영등포구 당산로41길 11,서울특별시 영등포구 당산동4가 80,37.53077,126.89925,11,영등포구,당산2동
1,양평2-방범-47,가로변,서울특별시 영등포구 선유로40길7,서울특별시 영등포구 양평동3가 105,37.53078,126.89396,11,영등포구,양평2동
1,양평2-방범-05,가로변,서울특별시 영등포구 선유동2로 17,서울특별시 영등포구 양평동3가 78-1,37.53078,126.89535,11,영등포구,양평2동
1,양평2-공원-08,가로변,서울특별시 영등포구 양평동3가 75-4,서울특별시 영등포구 양평동3가 75-4,37.53079,126.89094,11,영등포구,양평2동
1,당산2-방범-30,가로변,서울특별시 영등포구 버드나루로22길 7,서울특별시 영등포구 당산동 378,37.53096,126.9084,11,영등포구,당산2동
1,당산2-공원-02,가로변,서울특별시 영등포구 당산동5가 4-23,서울특별시 영등포구 당산동5가 4-23,37.53103,126.89997,11,영등포구,당산2동
1,당산2-어린이교통-03,가로변,서울특별시 영등포구 당산로 187,서울특별시 영등포구 당산동5가 5-3,37.53105,126.89942,11,영등포구,당산2동
1,양평2-방범-33,가로변,서울특별시 영등포구 선유로43가길 24,서울특별시 영등포구 양평동3가 90-1,37.5312,126.89232,11,영등포구,양평2동
1,당산2-공원-07,가로변,서울특별시 영등포구 당산동4가 80-6,서울특별시 영등포구 당산동4가 80-6,37.53146,126.89758,11,영등포구,당산2동
1,당산2-공원-01,가로변,서울특별시 영등포구 당산동5가 4-23,서울특별시 영등포구 당산동5가 4-23,37.53172,126.90058,11,영등포구,당산2동
1,당산2-방범-06,가로변,서울특별시 영등포구 당산로41길 18,서울특별시 영등포구 당산동5가 7-50,37.53175,126.89765,11,영등포구,당산2동
1,당산2-어린이안전-02,가로변,서울특별시 영등포구 당산로44길 3,서울특별시 영등포구 당산동5가 11-34,37.53186,126.90049,11,영등포구,당산2동
1,여의-어린이교통-01,가로변,서울특별시 영등포구 의사당대로 1,서울특별시 영등포구 여의도동 1,37.53188,126.91151,11,영등포구,여의동
1,당산2-어린이안전-01,가로변,서울특별시 영등포구 당산로 187,서울특별시 영등포구 당산동5가 5-3,37.53192,126.90019,11,영등포구,당산2동
1,양평2-어린이교통-03,가로변,서울특별시 영등포구 선유로43가길 14,서울특별시 영등포구 양평동3가 91,37.53201,126.89288,11,영등포구,양평2동
1,양평2-어린이교통-04,가로변,서울특별시 영등포구 선유로43나길 18-1,서울특별시 영등포구 양평동3가 93-4,37.5325,126.89188,11,영등포구,양평2동
1,당산2-방범-47,가로변,서울특별시 영등포구 양평로12,서울특별시 영등포구 당산동6가 216-20,37.53255,126.90496,11,영등포구,당산2동
1,당산2-방범-08,가로변,서울특별시 영등포구 당산로50가길 3-17,서울특별시 영등포구 당산동6가 10-18,37.53258,126.90659,11,영등포구,당산2동
1,양평2-방범-07,가로변,서울특별시 영등포구 선유로43가길 10,서울특별시 영등포구 양평동3가 84,37.53275,126.89346,11,영등포구,양평2동
1,당산2-방범-16,가로변,서울특별시 영등포구 당산로50가길 3-1,서울특별시 영등포구 당산동6가 110-30,37.53278,126.9055,11,영등포구,당산2동
1,당산2-공원-09,가로변,서울특별시 영등포구 당산동5가 9-3,서울특별시 영등포구 당산동5가 9-3,37.53283,126.90078,11,영등포구,당산2동
1,당산2-공원-03,가로변,서울특별시 영등포구 당산동6가 10-7,서울특별시 영등포구 당산동6가 10-7,37.53283,126.90689,11,영등포구,당산2동
1,양평2-방범-34,가로변,서울특별시 영등포구 선유로 213,서울특별시 영등포구 양평동3가 82,37.53293,126.89516,11,영등포구,양평2동
1,당산2-방범-10,가로변,서울특별시 영등포구 당산로46길 26,서울특별시 영등포구 당산동6가 216-15,37.53301,126.90498,11,영등포구,당산2동
1,당산2-방범-44,가로변,서울특별시 영등포구 당산로46길 31,서울특별시 영등포구 당산동6가 110-32,37.53307,126.90546,11,영등포구,당산2동
1,당산2-방범-39,가로변,서울특별시 영등포구 당산로45길 4,서울특별시 영등포구 당산동5가 22-1,37.53324,126.90098,11,영등포구,당산2동
1,당산2-방범-35,가로변,서울특별시 영등포구 양평로 24-1,서울특별시 영등포구 당산동6가 217-6,37.53327,126.90348,11,영등포구,당산2동
1,당산2-방범-22,가로변,서울특별시 영등포구 당산로46길 29-6,서울특별시 영등포구 당산동6가 110-92,37.53328,126.90569,11,영등포구,당산2동
1,양평2-방범-20,가로변,서울특별시 영등포구 선유로 213,서울특별시 영등포구 양평동3가 82,37.53354,126.89405,11,영등포구,양평2동
1,당산2-방범-28,가로변,서울특별시 영등포구 당산로54길 30,서울특별시 영등포구 당산동6가 110-88,37.53369,126.90592,11,영등포구,당산2동
1,당산2-방범-17,가로변,서울특별시 영등포구 당산로46가길 6,서울특별시 영등포구 당산동6가 237-13,37.5338,126.90387,11,영등포구,당산2동
1,당산2-방범-11,가로변,서울특별시 영등포구 당산로48길 2,서울특별시 영등포구 당산동6가 235-1,37.53397,126.90245,11,영등포구,당산2동
1,당산2-방범-15,가로변,서울특별시 영등포구 당산로50길 17,서울특별시 영등포구 당산동6가 104-61,37.53407,126.9044,11,영등포구,당산2동
1,양평2-방범-38,가로변,서울특별시 영등포구 선유동2로 61,서울특별시 영등포구 양평동4가 3-4,37.5342,126.89787,11,영등포구,양평2동
1,당산2-방범-33,가로변,서울특별시 영등포구 당산로 231,서울특별시 영등포구 당산동6가 304-1,37.5343,126.90176,11,영등포구,당산2동
1,당산2-방범-25,가로변,서울특별시 영등포구 당산로48길 6,서울특별시 영등포구 당산동6가 237-38,37.53431,126.90279,11,영등포구,당산2동
1,당산2-방범-45,가로변,서울특별시 영등포구 당산로50길 11-7,서울특별시 영등포구 당산동6가 104-40,37.53438,126.9047,11,영등포구,당산2동
1,당산2-방범-19,가로변,서울특별시 영등포구 당산로52길 22,서울특별시 영등포구 당산동6가 107-1,37.53439,126.90507,11,영등포구,당산2동
1,양평2-공원-09,가로변,서울특별시 영등포구 양평동3가 97-1,서울특별시 영등포구 양평동3가 97-1,37.53448,126.89201,11,영등포구,양평2동
1,당산2-방범-18,가로변,서울특별시 영등포구 당산로48길 12,서울특별시 영등포구 당산동6가 280-1,37.53477,126.90358,11,영등포구,당산2동
1,당산2-방범-34,가로변,서울특별시 영등포구 양평로 64,서울특별시 영등포구 당산동6가 338-1,37.5349,126.90014,11,영등포구,당산2동
1,당산2-방범-32,가로변,서울특별시 영등포구 당산로54길 11,서울특별시 영등포구 당산동 374,37.5349,126.90456,11,영등포구,당산2동
1,당산2-방범-09,가로변,서울특별시 영등포구 당산로50길 7-3,서울특별시 영등포구 당산동6가 103-3,37.53506,126.90407,11,영등포구,당산2동
1,양평2-방범-30,가로변,서울특별시 영등포구 양평로17길 14,서울특별시 영등포구 양평동4가 77-9,37.53541,126.89555,11,영등포구,양평2동
1,당산2-방범-38,가로변,서울특별시 영등포구 양평로 70-1,서울특별시 영등포구 당산동6가 339-7,37.53548,126.89896,11,영등포구,양평2동
1,당산2-방범-12,가로변,서울특별시 영등포구 당산로49길 5,서울특별시 영등포구 당산동6가 334-6,37.53557,126.9023,11,영등포구,당산2동
1,당산2-방범-23,가로변,서울특별시 영등포구 당산로 247-1,서울특별시 영등포구 당산동6가 321,37.53571,126.90308,11,영등포구,당산2동
1,양평2-방범-26,가로변,서울특별시 영등포구 양평로14길 9,서울특별시 영등포구 양평동4가 278-3,37.53613,126.89955,11,영등포구,양평2동
1,양평2-방범-37,가로변,서울특별시 영등포구 선유로47길 30,서울특별시 영등포구 양평동4가 96,37.53614,126.89429,11,영등포구,양평2동
1,양평2-방범-08,가로변,서울특별시 영등포구 양평로17길 3,서울특별시 영등포구 양평동4가 66-6,37.53616,126.89613,11,영등포구,양평2동
1,당산2-방범-31,가로변,서울특별시 영등포구 당산로49길 20,서울특별시 영등포구 당산동6가 350-14,37.53633,126.90112,11,영등포구,당산2동
1,양평2-방범-11,가로변,서울특별시 영등포구 선유로 265,서울특별시 영등포구 양평동4가 153-11,37.53646,126.89794,11,영등포구,양평2동
1,양평2-방범-22,가로변,서울특별시 영등포구 양평로21나길 12,서울특별시 영등포구 양평동5가 5-3,37.53676,126.89191,11,영등포구,양평2동
1,양평2-방범-04,가로변,서울특별시 영등포구 선유로49길 25,서울특별시 영등포구 양평동4가 85-3,37.53678,126.89489,11,영등포구,양평2동
1,양평2-방범-46,가로변,서울특별시 영등포구 양평로21길 16,서울특별시 영등포구 양평동5가 3,37.53683,126.89297,11,영등포구,양평2동
1,양평2-공원-06,가로변,서울특별시 영등포구 양평로14길 20,서울특별시 영등포구 당산동6가 353-5,37.53693,126.9001,11,영등포구,양평2동
1,양평2-방범-03,가로변,서울특별시 영등포구 선유로 277,서울특별시 영등포구 양평동4가 264-3,37.53719,126.89844,11,영등포구,양평2동
1,양평2-주정차-03,가로변,서울특별시 영등포구 양평로 110,서울특별시 영등포구 양평동4가 146,37.53722,126.89523,11,영등포구,양평2동
1,양평2-방범-42,가로변,서울특별시 영등포구 선유로51길 18,서울특별시 영등포구 양평동4가 180-2,37.53724,126.89636,11,영등포구,양평2동
1,양평2-방범-12,가로변,서울특별시 영등포구 양평로18길 8,서울특별시 영등포구 양평동4가 161-6,37.5374,126.89707,11,영등포구,양평2동
1,양평2-방범-01,가로변,서울특별시 영등포구 양평로20길 5,서울특별시 영등포구 양평동4가 197-1,37.53763,126.89557,11,영등포구,양평2동
1,양평2-어린이안전-05,가로변,서울특별시 영등포구 선유로53길 23,서울특별시 영등포구 양평동4가 172-1,37.53786,126.8961,11,영등포구,양평2동
1,양평2-공원-05,가로변,서울특별시 영등포구 양평동4가 301-7,서울특별시 영등포구 양평동4가 301-7,37.53796,126.89817,11,영등포구,양평2동
1,양평2-방범-44,가로변,서울특별시 영등포구 양평동4가 246,서울특별시 영등포구 양평동4가 246,37.538,126.89651,11,영등포구,양평2동
1,양평2-방범-09,가로변,서울특별시 영등포구 양평로23길 3,서울특별시 영등포구 양평동5가 28,37.53807,126.89229,11,영등포구,양평2동
1,양평2-방범-10,가로변,서울특별시 영등포구 선유로55길 15,서울특별시 영등포구 양평동4가 249-6,37.53808,126.89762,11,영등포구,양평2동
1,양평2-공원-04,가로변,서울특별시 영등포구 양평동4가 301-7,서울특별시 영등포구 양평동4가 301-7,37.53826,126.89796,11,영등포구,양평2동
1,양평2-방범-18,가로변,서울특별시 영등포구 양평로22길 5,서울특별시 영등포구 양평동5가 74-2,37.53832,126.89417,11,영등포구,양평2동
1,양평2-주정차-02,가로변,서울특별시 영등포구 양평로 149,서울특별시 영등포구 양평동5가 39,37.53861,126.89097,11,영등포구,양평2동
1,양평2-방범-40,가로변,서울특별시 영등포구 양평로22길 7-1,서울특별시 영등포구 양평동5가 67,37.53866,126.89441,11,영등포구,양평2동
1,양평2-방범-14,가로변,서울특별시 영등포구 양평로20길 18,서울특별시 영등포구 양평동4가 235-2,37.53869,126.89638,11,영등포구,양평2동
1,양평2-방범-29,가로변,서울특별시 영등포구 양평로24길 3,서울특별시 영등포구 양평동5가 53,37.53892,126.89298,11,영등포구,양평2동
1,양평2-방범-23,가로변,서울특별시 영등포구 양평동 503-1,서울특별시 영등포구 양평동 503-1,37.53919,126.88937,11,영등포구,양평2동
1,양평2-어린이교통-01,가로변,서울특별시 영등포구 양평로22길 18,서울특별시 영등포구 양평동4가 199,37.53934,126.89509,11,영등포구,양평2동
1,양평2-주정차-01,가로변,서울특별시 영등포구 양평로22길 18,서울특별시 영등포구 양평동4가 199,37.53944,126.895,11,영등포구,양평2동
1,양평2-어린이교통-02,가로변,서울특별시 영등포구 양평로20길 20,서울특별시 영등포구 양평동4가 319-6,37.53946,126.89699,11,영등포구,양평2동
1,양평2-방범-45,가로변,서울특별시 영등포구 양평동5가 50,서울특별시 영등포구 양평동5가 50,37.53964,126.89176,11,영등포구,양평2동
1,양평2-방범-21,가로변,서울특별시 영등포구 양평로28길 1,서울특별시 영등포구 양평동6가 1,37.53993,126.89018,11,영등포구,양평2동
1,양평2-방범-15,가로변,서울특별시 영등포구 양평로24길 16,서울특별시 영등포구 양평동5가 94,37.54,126.89376,11,영등포구,양평2동
1,양평2-방범-48,가로변,서울특별시 영등포구 양평로22마길8-1,서울특별시 영등포구 양평동5가 107-13,37.54002,126.89464,11,영등포구,양평2동
1,양평2-방범-13,가로변,서울특별시 영등포구 양평로22사길 1,서울특별시 영등포구 양평동5가 120-1,37.54046,126.89594,11,영등포구,양평2동
1,양평2-방범-24,가로변,서울특별시 영등포구 양평로24길 33,서울특별시 영등포구 양평동5가 109,37.54098,126.8928,11,영등포구,양평2동
1,양평2-방범-43,가로변,서울특별시 영등포구 양평로28가길 8,서울특별시 영등포구 양평동6가 9-3,37.54099,126.88973,11,영등포구,양평2동
