관리번호,위도,경도,CCTV 수량,sido,자치구,행정동
대림3-방범-51(2) 가마산로31길30,37.4981,126.8929,1,11,구로구,구로5동
1414.고척로3길 86-15 - 고정2,37.4982,126.8368,3,11,구로구,오류1동
1521.경인로35길 20 고정1,37.4982,126.855,3,11,구로구,개봉1동
398. 구로5동 532-58,37.4982,126.8879,1,11,구로구,구로5동
1547.부일로11길 119 고정,37.4983,126.8297,2,11,구로구,수궁동
1102.개봉1동 73-7(고정2),37.4983,126.8474,2,11,구로구,개봉1동
1034.경인로35길 16-8(개봉동 154-4)(고정2),37.4983,126.8551,2,11,구로구,개봉1동
1323.개봉동 경서로 9 - 고정1,37.4983,126.8566,3,11,구로구,고척1동
538. 고산초교 주변 (회전형),37.4983,126.8651,4,11,구로구,고척1동
160.구로2동 505-13 흥일부동산건너편,37.4983,126.8842,4,11,구로구,구로2동
1625.구로5동 532-188 고정1,37.4983,126.8874,3,11,구로구,구로5동
1642. 개봉1동 155-12 고정1,37.4984,126.8558,2,11,구로구,개봉1동
178. 구로2동 491-22 고정1,37.4984,126.8832,4,11,구로구,구로2동
200.구로5동 107-4,37.4984,126.8908,3,11,구로구,구로5동
20.오류초교 4지점 고정1,37.4985,126.843,3,11,구로구,오류1동
912. 오류나들목1(오류IC녹지대),37.4985,126.8503,1,11,구로구,개봉1동
807. 개봉1동 141-56 (고정형-1),37.4985,126.8527,3,11,구로구,개봉1동
1035.경인로35길 16-8(개봉동 155-32)(고정2),37.4985,126.855,2,11,구로구,개봉1동
1054.고척1호수문(고정형3),37.4985,126.8687,4,11,구로구,구로2동
1059.구로1동 642-88(고정1),37.4985,126.8767,2,11,구로구,구로1동
1513.구로중앙로28길 8-8 고정1,37.4985,126.8868,3,11,구로구,구로5동
253. 궁동 97-1,37.4986,126.8276,3,11,구로구,수궁동
1708. 고척로3길 96-8 고정형 1번,37.4986,126.8365,2,11,구로구,오류1동
1091.고척1동 97-18 삼명아파트 앞 사거리(회전),37.4986,126.8566,4,11,구로구,고척1동
1584.구로동 644-12 고정1,37.4986,126.8756,3,11,구로구,구로1동
254. 궁동 156-10 (고정형-1),37.4987,126.8304,3,11,구로구,수궁동
1591.오류동 1-142 고정1,37.4987,126.8359,3,11,구로구,오류1동
1572.고척로16길 51 고정1,37.4987,126.8442,5,11,구로구,오류1동
169. 구로5동 534-26 (고정형-1),37.4987,126.8888,3,11,구로구,구로5동
1292.오리로17길 90 (어안),37.4988,126.8285,3,11,구로구,수궁동
1795.궁동 280-1 (고정1),37.4988,126.83,4,11,구로구,수궁동
897. 개봉동 68-73 (고정형-1),37.4988,126.8457,3,11,구로구,오류1동
913. 오류나들목2(오류IC녹지대),37.4988,126.8497,1,11,구로구,개봉1동
411.수궁동 153-7,37.4989,126.8315,1,11,구로구,수궁동
1568.남부순환로 775 고정1,37.4989,126.8486,3,11,구로구,개봉1동
930. 개봉1동 149-21 (고정형-1),37.4989,126.8541,4,11,구로구,개봉1동
389. 구로2동 496-55,37.4989,126.8817,1,11,구로구,구로2동
39.구로5동 530-24 1번,37.4989,126.8867,3,11,구로구,구로5동
1342.개봉1동 경인로31길 24 - 회전,37.499,126.8513,2,11,구로구,개봉1동
965.개봉동 141-50(경인로35길 55-5) - 고정형 1,37.499,126.8532,2,11,구로구,개봉1동
699.개봉1동 149-21,37.499,126.8541,1,11,구로구,개봉1동
1272.경인로35길 32-9 (고정),37.499,126.8546,2,11,구로구,개봉1동
1227.구일로8길 147(어안),37.499,126.8775,3,11,구로구,구로1동
545.구로동 50번지 거리공원_횡단보도입구1,37.499,126.8919,4,11,구로구,구로5동
1345.수궁동 오리로21길 16-1 - 고정2,37.4991,126.8282,2,11,구로구,수궁동
1633. 수궁동 140-8 고정1,37.4991,126.831,3,11,구로구,수궁동
1595.개봉동 68-90 고정,37.4991,126.8455,2,11,구로구,개봉1동
242.개봉1동 153-23-고정1,37.4991,126.8549,5,11,구로구,개봉1동
464. 고척교 앞 보도육교1,37.4991,126.8726,1,11,구로구,구로2동
1723.고척동 76-23 고산초 (고정1),37.4992,126.8642,3,11,구로구,고척1동
113.구로2동 494-10 (고정형-2),37.4992,126.8826,3,11,구로구,구로2동
733. 오류1동 18-98 공원 내 (고정형-1),37.4993,126.8416,3,11,구로구,오류1동
734. 오류1동 18-8 혜원유치원앞 (고정형-1),37.4993,126.8424,3,11,구로구,오류1동
98.개봉1동 465-10 다올꽃집 앞,37.4993,126.8534,4,11,구로구,개봉1동
1537.구로2동 621-8 회전1,37.4993,126.8709,2,11,구로구,구로2동
1393.구로중앙로30길 20 - 고정2,37.4993,126.8866,3,11,구로구,구로5동
40.구로5동 528-1 1번,37.4993,126.8874,3,11,구로구,구로5동
366.구로5동 105 신구로초교,37.4993,126.8884,3,11,구로구,구로5동
1520.경인로33길 32-21 고정1,37.4994,126.8522,2,11,구로구,개봉1동
1543.고척로52길 128 고정,37.4994,126.8555,2,11,구로구,개봉1동
1722.고척동 76-25 (고정1),37.4994,126.8645,3,11,구로구,고척1동
998.궁동 78-20  (오리로21가길 23-42) - 고정형 2,37.4995,126.826,2,11,구로구,수궁동
999.궁동 78-17 (오리로21가길 23-22) - 고정형 1,37.4995,126.8265,2,11,구로구,수궁동
844. 구로구 개봉동 90-22 소공원 내 (고정형-1),37.4995,126.8498,3,11,구로구,개봉1동
226.개봉동 139-54(139-40),37.4995,126.8507,4,11,구로구,개봉1동
406.개봉1동 139-24,37.4995,126.8527,1,11,구로구,개봉1동
991. 구로동 496-79 (구로동로 49길 22) - 고정형 1,37.4995,126.8813,3,11,구로구,구로2동
1524.고척로12길 16 고정1,37.4996,126.843,3,11,구로구,오류1동
1525.고척로12길 19 고정1,37.4996,126.8431,2,11,구로구,오류1동
1396.중앙로 10-1 - 회전,37.4996,126.8655,4,11,구로구,고척1동
103.구로중앙로 134 신구로자이(고정1),37.4996,126.8847,3,11,구로구,구로5동
10.신구로초교 2번,37.4996,126.8899,3,11,구로구,구로5동
1101.개봉1동 64-59(고정1),37.4997,126.8446,3,11,구로구,개봉1동
1522.경인로 445 고정1,37.4997,126.869,4,11,구로구,고척1동
1309.고척로 76-363 (고정3),37.4998,126.8676,5,11,구로구,고척1동
1658. 고척1동 62-160 고정1,37.4998,126.8686,4,11,구로구,고척1동
41.구로5동 109-1 1번,37.4998,126.8883,3,11,구로구,구로5동
997.궁동 142-2 (오리로22나길 14) - 고정형 1,37.4999,126.8303,4,11,구로구,수궁동
229.개봉1동 64-38 (고정형-1),37.4999,126.8452,3,11,구로구,개봉1동
1481.고척동 273-51 고정1,37.4999,126.8521,4,11,구로구,고척2동
829. 구로5동 112-41(고정형-1),37.4999,126.8875,3,11,구로구,구로5동
1734.개봉동 60-128 (고정1),37.5,126.8421,4,11,구로구,오류1동
371.고척1동 129-3 고척초교,37.5,126.8572,3,11,구로구,고척1동
1148.중앙로3길 20 고척중학교(비상벨카메라),37.5,126.8627,5,11,구로구,고척1동
1529.구로동로47길 24-44 고정1,37.5,126.8804,3,11,구로구,구로2동
104.구로2동 496-128(고정1),37.5,126.8834,3,11,구로구,구로5동
854. 구로동 549-8 샛별어린이집 앞 - 고정형(1),37.5,126.8848,3,11,구로구,구로5동
1337.구로5동 구로중앙로 32가길 12-26 - 고정2,37.5,126.8855,2,11,구로구,구로5동
65.구로5동 543-2,37.5,126.8864,3,11,구로구,구로5동
630.고척초교 고척동130 1지점 1번,37.5001,126.8566,4,11,구로구,고척1동
546.구로동 50번지 거리공원_분수대앞1,37.5001,126.8911,4,11,구로구,구로5동
"대림3-방범-26 도신로 1,대림3동빗물펌프장 정문앞",37.5001,126.8931,1,11,구로구,구로5동
1603.개봉동 133-11 고정1,37.5002,126.8505,4,11,구로구,개봉1동
1613.개봉동 465-2 고정1,37.5002,126.8537,4,11,구로구,개봉1동
828. 구로5동 112-15(고정형-1),37.5002,126.8883,3,11,구로구,구로5동
42.구로5동 109-4 1번,37.5002,126.8892,3,11,구로구,구로5동
1053.경인로35길 64-18(개봉동 465-1)(고정3),37.5003,126.8534,4,11,구로구,개봉1동
1565.중앙로6길 41 고정1,37.5003,126.8661,2,11,구로구,고척1동
129.고척1동 52-200,37.5003,126.8667,3,11,구로구,고척1동
1758.구로동501-13 (회전),37.5003,126.8834,3,11,구로구,구로5동
606.구로5동 501-22 애경어린이공원,37.5003,126.8846,3,11,구로구,구로5동
830. 구로5동 113-1(고정형-1),37.5003,126.8868,3,11,구로구,구로5동
1313.경인로33다길 2 (고정1),37.5004,126.8511,5,11,구로구,개봉1동
62.고척2동 312,37.5004,126.853,3,11,구로구,고척2동
130. 동아한신아파트 앞 고척1동 327,37.5004,126.8659,1,11,구로구,고척1동
1321.오리로22나길 16-41 (어안),37.5005,126.8318,3,11,구로구,수궁동
1542.고척로30길 40 고정1,37.5005,126.8494,3,11,구로구,개봉1동
404. 고척1동 98-55 1번,37.5005,126.8565,1,11,구로구,고척1동
63.구로5동 111-40(고정1),37.5005,126.8886,3,11,구로구,구로5동
827. 구로구 구로동 111-16 (고정형-1),37.5005,126.8891,3,11,구로구,구로5동
"대림3-방범-30 대림동 640-2,대림유수지부근 교차로하부 도림천 보행로",37.5005,126.8927,1,11,구로구,구로5동
1122.궁동 112-5(고정1),37.5006,126.8297,2,11,구로구,수궁동
599. 개봉2동 458-4 회전형,37.5006,126.8542,4,11,구로구,개봉1동
64.구로동 112-39(회전),37.5006,126.8874,3,11,구로구,구로5동
1311.고척로21가길 92-2 (고정1),37.5007,126.8413,4,11,구로구,개봉1동
846. 안양천 조망감시,37.5007,126.8696,1,11,구로구,구로2동
1738.궁동40-3 (고정1),37.5008,126.8289,4,11,구로구,수궁동
1703. 고척로20길 6 고정형 1번,37.5008,126.8458,3,11,구로구,개봉1동
1516.경인로35나길 26 고정1,37.5008,126.8532,3,11,구로구,고척2동
66.구로5동112-51,37.5008,126.8868,1,11,구로구,구로5동
1733.개봉동 64-19 (고정1),37.5009,126.8449,3,11,구로구,개봉1동
227.개봉동 455-7,37.5009,126.8546,4,11,구로구,개봉1동
218.고척1동 129-17,37.5009,126.8564,2,11,구로구,고척1동
1255.안양천로537가길 6 장터골 입구(어안),37.5009,126.869,2,11,구로구,고척1동
171.구로동 551-109(고정1),37.5009,126.8848,4,11,구로구,구로5동
1757.구로동61-2 (고정2),37.5009,126.8899,2,11,구로구,구로5동
1612.개봉동 457-2 고정1,37.501,126.8541,4,11,구로구,개봉1동
243.개봉1동 고척로30길 29 - 고정1,37.5011,126.8492,3,11,구로구,개봉1동
1793.고척동 269-18  (회전),37.5011,126.8508,4,11,구로구,고척2동
1187.고척로52길 92(회전),37.5011,126.8559,4,11,구로구,고척1동
391.구로5동 570-48,37.5011,126.8841,1,11,구로구,구로5동
1076.구로5동 50-11(고정2),37.5011,126.8922,2,11,구로구,구로5동
1538.고척로32길 25 고정1,37.5012,126.8505,2,11,구로구,고척2동
802. 고척1동 62-182 (고정형-1),37.5012,126.8684,4,11,구로구,고척1동
1640. 구로2동 593-11 고정3,37.5012,126.8788,1,11,구로구,구로2동
1007.고척동 318-5 (고척로52마길 46) - 고정형 2,37.5013,126.8534,2,11,구로구,고척2동
728. 고척1동 53-10 유풍약국앞 (고정형-1),37.5013,126.8654,3,11,구로구,고척1동
1697. 경인로47길 44-20 고정형 1번,37.5013,126.8659,3,11,구로구,고척1동
831. 구로5동 553-7  (고정형-2),37.5013,126.8868,3,11,구로구,구로5동
786. 궁동 42-4 궁동생태공원 103,37.5014,126.8285,1,11,구로구,수궁동
806. 개봉1동 57-20 (고정형-1),37.5014,126.843,4,11,구로구,개봉1동
872. 개봉푸르지오 107동 주변,37.5014,126.8483,3,11,구로구,개봉1동
1539.경인로33바길 11 고정,37.5014,126.85,2,11,구로구,고척2동
1135.구로2동 1258-1(비상벨카메라),37.5014,126.8729,1,11,구로구,구로2동
1640. 구로2동 593-11 고정1,37.5014,126.8795,4,11,구로구,구로2동
1484.구로동 501-8 고정1,37.5014,126.8832,4,11,구로구,구로5동
73.구로5동 560,37.5014,126.8861,3,11,구로구,구로5동
768. 삼각어린이공원 신도림방향 지하보차도1,37.5014,126.8922,1,11,구로구,구로5동
대림3-방범-47(1) 도신로 1-16 (대림빗물펌프장 옆),37.5014,126.8932,1,11,구로구,구로5동
1407.고척로19가길 23 - 회전,37.5015,126.8442,3,11,구로구,개봉1동
1626.개봉1동 130-1 어안,37.5015,126.8493,1,11,구로구,개봉1동
225. 고척2동 271-38 고정3,37.5015,126.8522,3,11,구로구,고척2동
631.고척초교 고척동 130 2지점 1번,37.5015,126.8582,4,11,구로구,고척1동
1197.중앙로6길 17 고척1동 동아인테리어 앞(회전),37.5015,126.865,3,11,구로구,고척1동
542. 삼각어린이공원 (회전형),37.5015,126.8918,4,11,구로구,구로5동
787. 궁동 42-4 궁동생태공원 104,37.5016,126.8296,1,11,구로구,수궁동
893. 개봉동 57-8 (고정형-1),37.5016,126.8428,3,11,구로구,개봉1동
727. 고척1동 326 청구아파트 102동 코너 (고정형-1),37.5016,126.8646,3,11,구로구,고척1동
67.구로5동 공원로7길 37 - 고정1,37.5016,126.8873,2,11,구로구,구로5동
832. 구로5동 111-1  (고정형-1),37.5016,126.8877,3,11,구로구,구로5동
1706. 고척로32길 21-6 고정형 1번,37.5017,126.8501,3,11,구로구,고척2동
926. 고척동 256-7 (고정형-1),37.5017,126.8508,3,11,구로구,고척2동
219.고척1동 145-130,37.5017,126.8571,3,11,구로구,고척1동
833. 구로5동 111-3  (고정형-1),37.5017,126.8881,3,11,구로구,구로5동
1716. 공원로6가길 4 고정형 1번,37.5017,126.8916,3,11,구로구,구로5동
1460.고척로21나길77 - 고정2,37.5018,126.8416,5,11,구로구,개봉1동
1031.고척로19길 14(개봉동 62-18)(고정1),37.5018,126.8453,3,11,구로구,개봉1동
1611.개봉동 456-1 고정1,37.5018,126.8545,4,11,구로구,개봉1동
555.구로5동 570-100 삼거리 1번,37.5018,126.8838,4,11,구로구,구로5동
1331.구로5동 구로중앙로34길 71 - 고정2,37.5018,126.8867,5,11,구로구,구로5동
547.구로동 50번지 거리공원_벤치옆1,37.5018,126.8897,4,11,구로구,구로5동
963. 궁동 40-1 궁동생태공원 (고정형-1),37.5019,126.8292,3,11,구로구,수궁동
904. 온수도시자연공원(배드민턴장) (고정형-1),37.5019,126.8355,3,11,구로구,수궁동
405. 개봉1동 50-27,37.5019,126.8418,1,11,구로구,개봉1동
961.개봉동 128-20 드림아이어린이집 (고정형 1),37.5019,126.8476,5,11,구로구,개봉1동
102.구로2동 597-47 - 회전,37.5019,126.8785,3,11,구로구,구로2동
785. 궁동 42-4 궁동생태공원 102,37.502,126.8289,1,11,구로구,수궁동
642.온수도시(잣절지구)_화장실 옆 1번,37.502,126.8389,3,11,구로구,개봉1동
641.온수도시(잣절지구)_연못옆 1번,37.502,126.8399,2,11,구로구,개봉1동
639.온수도시(잣절지구)_입구놀이터 1번,37.502,126.8406,4,11,구로구,개봉1동
1602.개봉동 47-1 고정1,37.502,126.8412,2,11,구로구,개봉1동
214.개봉1동 34-8,37.502,126.8448,3,11,구로구,개봉1동
537. 고척초교 주변 (회전형),37.502,126.859,4,11,구로구,고척1동
1339.고척1동 안양천로537다길 23 - 고정1,37.502,126.8684,4,11,구로구,고척1동
1639. 구로2동 589-12 고정1,37.502,126.8801,4,11,구로구,구로2동
1251.구로중앙로 34길 63 삼정빌라(어안),37.502,126.8864,2,11,구로구,구로5동
1247.새말로16길 70 다솜금호아파트 상가 건너편(어안),37.502,126.8923,2,11,구로구,구로5동
1011. 고척동 318-4 (고정형1),37.5021,126.8532,2,11,구로구,고척2동
1090.고척1동 62-25(고정2),37.5021,126.8673,5,11,구로구,고척1동
1134.구로2동 614-168(비상벨카메라),37.5021,126.8732,1,11,구로구,구로2동
147.구로5동 569-9 (고정 1),37.5021,126.8827,4,11,구로구,구로5동
797. 구로5동 547-17 (고정형-1),37.5021,126.8875,3,11,구로구,구로5동
640.온수도시(잣절지구)_정자앞 1번,37.5022,126.8398,2,11,구로구,개봉1동
1408.고척로134-5 경로당앞 - 고정3,37.5022,126.8489,3,11,구로구,개봉1동
1141.고척2동 256-1(회전형),37.5022,126.8504,2,11,구로구,고척2동
1096.고척1동 145-23(고정1),37.5022,126.8576,2,11,구로구,고척1동
1340.고척1동 52-6 - 고정2,37.5022,126.8661,2,11,구로구,고척1동
784. 궁동 42-4 궁동생태공원 101,37.5023,126.8289,1,11,구로구,수궁동
228.개봉1동 38-47,37.5023,126.843,3,11,구로구,개봉1동
1263.경인로35다길 2 (고정 1),37.5023,126.852,4,11,구로구,고척2동
216.고척1동 52-278,37.5023,126.8654,2,11,구로구,고척1동
1473.고척1동321 고정1,37.5023,126.8667,2,11,구로구,고척1동
1248.새말로16길 70 다솜금호아파트 후문 입구(고정),37.5023,126.8922,1,11,구로구,구로5동
81.고척1동 52-154,37.5024,126.8663,1,11,구로구,고척1동
174.신도림동 경인로65길 44 - 고정1,37.5024,126.8846,2,11,구로구,구로5동
1541.고척로21나길31 고정1,37.5025,126.844,4,11,구로구,개봉1동
690.고척2동 268-8 고정형 1번,37.5025,126.851,4,11,구로구,고척2동
971.고척동 316 (고척로52라길 28) - 고정형 1,37.5025,126.8546,2,11,구로구,개봉1동
548.구로동 50번지 거리공원_배드민턴장1,37.5025,126.889,4,11,구로구,구로5동
대림3-방범-60(2) 도신로 31 현대3차 후문 306동 옆길,37.5025,126.8933,1,11,구로구,구로5동
804. 고척2동 271-122 (고정형-2),37.5026,126.8527,2,11,구로구,고척2동
1515.중앙로8길 19 고정1,37.5026,126.864,3,11,구로구,고척1동
1478.고척1동 52-70 고정1,37.5026,126.8648,2,11,구로구,고척1동
172.구로5동 공원로11길 33 - 비상벨,37.5026,126.887,2,11,구로구,구로5동
636.세곡초교 고척2동 253-116 1지점 1번,37.5027,126.8492,4,11,구로구,고척2동
1474.고척2동 164-113 고정1,37.5027,126.8518,2,11,구로구,고척2동
61.고척2동 271-131(어안카메라),37.5027,126.853,2,11,구로구,고척2동
